,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
30379,0.0,0.0,90.5,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30381,0.0,0.0,88.5,0.0,0.0,0.0,3.0,0.0,8.5,0.0,0.0,0.0
30383,0.0,0.0,77.5,0.0,0.0,0.5,0.0,0.0,0.0,22.0,0.0,0.0
30386,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.9
30388,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,9.5,0.0
30392,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0
30394,0.0,0.0,76.5,0.0,6.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
30405,0.0,0.0,91.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0
30408,0.0,0.0,82.5,0.0,11.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0
30410,0.0,0.0,96.0,0.0,2.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0
30424,0.0,0.0,78.0,0.0,14.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
30427,0.0,0.0,94.5,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30429,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
30430,0.0,0.0,96.0,0.0,0.0,0.5,0.0,0.0,3.5,0.0,0.0,0.0
30441,0.0,0.0,91.0,7.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
30443,0.0,0.0,88.0,8.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
30447,0.0,0.0,92.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
30452,0.0,0.0,79.0,0.0,13.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
30464,0.0,0.0,89.5,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
30474,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.5,0.0
30481,0.0,0.0,84.0,0.0,0.0,8.5,0.0,0.0,7.5,0.0,0.0,0.0
30486,0.0,1.0,97.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
30487,0.0,0.0,77.5,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
30492,0.0,0.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
30497,0.0,0.0,71.5,0.0,9.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
30500,0.0,0.0,89.5,0.0,0.0,0.0,6.5,0.0,0.0,4.0,0.0,0.0
30508,0.0,0.0,90.5,6.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
30509,0.0,0.0,72.0,0.0,0.0,2.5,0.0,0.0,0.0,25.5,0.0,0.0
30512,0.0,0.0,81.0,0.0,7.5,0.0,0.0,0.0,0.0,11.5,0.0,0.0
30513,0.0,0.0,95.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
30520,0.0,0.0,86.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
30522,0.0,0.0,81.5,0.0,14.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
30528,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,7.5,0.0
30534,0.0,0.0,94.7,0.0,5.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
30537,0.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
30540,0.0,0.0,87.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
30543,0.0,0.0,74.5,0.0,0.0,0.0,7.5,0.0,0.0,18.0,0.0,0.0
30545,0.0,0.0,92.0,6.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30546,0.0,0.0,67.5,0.0,0.0,0.0,6.5,0.0,0.0,26.0,0.0,0.0
30548,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0
30561,0.0,0.0,78.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
30563,0.0,1.0,97.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30570,0.0,0.0,91.5,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30576,0.0,0.0,60.5,0.0,15.5,0.0,0.0,0.0,0.0,24.0,0.0,0.0
30578,0.3,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
30582,0.0,0.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
30592,0.0,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.1
30594,0.0,0.0,85.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
30595,0.0,0.0,86.1,0.0,13.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
30597,0.0,0.0,93.5,0.0,3.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
30599,0.0,0.0,92.3,0.0,7.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0
30600,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,3.0,0.0
30603,0.0,0.0,86.6,0.0,12.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0
30604,0.0,0.0,89.5,0.0,0.0,0.0,8.0,0.0,0.0,2.5,0.0,0.0
30609,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.5,0.0
30612,0.0,0.0,90.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,3.0,0.0
30618,0.0,0.0,84.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
30620,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5,0.0
30629,0.0,0.0,78.5,0.0,12.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0
30632,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0
30633,0.0,0.0,88.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0
30639,0.0,0.0,86.5,0.0,0.0,0.0,1.5,0.0,0.0,12.0,0.0,0.0
30641,0.0,0.0,69.5,9.5,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
30642,0.0,0.0,75.5,0.0,17.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
30646,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,4.5,8.5,0.0,0.0
30649,0.0,0.0,79.0,0.0,0.0,8.5,0.0,0.0,12.5,0.0,0.0,0.0
30651,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
30656,0.0,0.0,84.1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
30665,0.1,0.0,88.4,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0
30670,0.0,0.0,84.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,10.0,0.0
30672,0.0,0.0,73.5,0.0,20.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
30675,0.0,0.0,75.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
30676,0.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
30677,0.1,0.0,87.4,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
30686,0.0,0.0,86.0,0.0,0.0,0.5,0.0,0.0,13.5,0.0,0.0,0.0
30687,0.0,0.0,85.5,0.0,0.0,0.0,10.5,0.0,0.0,4.0,0.0,0.0
30695,0.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
30696,0.0,0.0,89.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
30698,0.0,0.0,82.5,0.0,0.0,6.0,0.0,0.0,0.0,11.5,0.0,0.0
30700,0.0,0.0,95.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
30705,0.0,0.0,81.5,0.0,15.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
30707,0.0,0.0,82.4,0.0,17.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
30713,0.0,0.0,77.5,0.0,0.0,0.0,6.5,0.0,0.0,16.0,0.0,0.0
30714,0.0,0.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30716,0.0,0.0,98.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
30733,0.0,0.0,73.5,0.0,17.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0
30739,0.0,0.0,76.5,0.0,10.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0
30741,0.0,0.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
30743,0.0,0.0,86.0,0.0,0.0,5.5,8.5,0.0,0.0,0.0,0.0,0.0
30747,0.0,0.0,91.5,0.0,4.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
30750,0.0,0.0,63.5,0.0,0.0,0.0,10.0,0.0,0.0,26.5,0.0,0.0
30759,0.0,0.0,86.0,0.0,7.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0
30767,0.0,0.0,87.0,0.0,11.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
30770,0.0,0.0,83.5,7.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
30771,0.0,0.0,88.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,4.0,0.0
30772,0.0,3.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
30776,0.0,0.0,84.5,0.0,12.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
30778,0.2,0.0,80.3,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
30785,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0
30787,0.0,0.0,88.0,0.0,0.0,6.5,0.0,0.0,0.0,5.5,0.0,0.0
30790,0.0,0.0,89.5,8.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30791,0.0,0.0,91.5,0.0,0.0,0.0,3.5,0.0,0.0,5.0,0.0,0.0
30792,0.0,0.0,90.7,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
30796,0.0,0.0,87.5,0.0,0.0,0.0,4.0,0.0,0.0,8.5,0.0,0.0
30797,0.0,0.0,80.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,10.5,0.0
30807,0.0,3.0,82.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30808,0.0,0.0,87.5,0.0,8.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
30810,0.0,0.0,74.0,7.5,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
30816,0.0,0.0,79.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
30817,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2.5,0.0
30818,0.0,4.5,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30824,0.0,0.0,90.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
30831,0.0,0.0,75.5,5.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
30833,0.0,0.0,98.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
30841,0.0,0.0,68.0,5.5,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
30846,0.0,0.0,89.5,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0
30850,0.0,0.0,80.0,0.0,14.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0
30852,0.0,0.0,84.5,0.0,0.0,0.0,7.0,0.0,8.5,0.0,0.0,0.0
30853,0.0,0.0,86.5,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0
30866,0.0,0.0,88.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0
30874,0.0,3.0,85.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30879,0.0,0.0,83.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
30880,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0
30882,0.0,0.0,83.5,0.0,0.0,1.0,0.0,0.0,0.0,15.5,0.0,0.0
30890,0.0,0.0,81.0,1.5,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
30892,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,13.5,6.0,0.0,0.0
30893,0.0,0.0,87.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,10.0,0.0
30897,0.0,0.0,90.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.1
30901,0.4,0.0,86.1,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30902,0.0,0.0,92.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
30908,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,7.0,18.5,0.0,0.0
30912,0.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30914,0.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0
30921,0.0,0.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30927,0.0,0.0,85.5,0.0,0.0,0.0,9.0,0.0,5.5,0.0,0.0,0.0
30935,0.0,0.0,95.3,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.2
30942,0.0,0.0,81.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,10.0,0.0
30973,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,12.0,7.5,0.0,0.0
30975,0.0,0.0,97.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
30977,0.0,0.0,80.0,0.0,12.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
30980,0.0,0.0,70.0,0.0,18.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
30981,0.0,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2
30983,0.0,1.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
30985,0.0,0.0,92.5,0.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
30990,0.0,0.0,88.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.5,0.0
30995,0.0,0.0,92.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
30998,0.0,0.0,92.7,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.3
31000,0.0,0.0,87.0,0.0,11.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
31003,0.0,0.0,81.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
31004,0.0,0.0,92.1,0.0,0.0,0.0,0.0,0.9,7.0,0.0,0.0,0.0
31010,0.0,0.0,90.4,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
31030,0.0,0.0,82.5,0.0,0.0,0.0,9.5,0.0,0.0,8.0,0.0,0.0
31033,0.0,0.0,81.5,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31044,0.0,0.0,90.8,0.0,0.0,0.0,0.0,0.7,0.0,8.5,0.0,0.0
31046,0.0,1.5,87.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0
31050,0.0,0.0,93.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4.5,0.0
31058,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.8
31062,0.0,0.0,84.5,6.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31064,0.0,0.0,98.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31067,0.0,0.0,74.0,0.0,11.5,0.0,0.0,0.0,14.5,0.0,0.0,0.0
31072,0.0,0.0,84.0,0.0,5.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0
31082,0.0,0.0,95.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.5,0.0
31083,0.0,0.0,96.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
31088,0.0,0.0,88.5,0.0,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31099,0.0,0.0,87.3,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.2
31101,0.0,0.0,88.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
31105,0.0,0.0,90.5,2.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
31108,0.0,0.0,93.5,4.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
31111,0.0,0.0,89.7,0.0,10.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
31113,0.0,0.0,92.5,0.0,5.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
31118,0.0,0.0,75.0,0.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
31119,0.0,0.0,91.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0
31120,0.0,0.0,90.5,0.0,0.0,2.0,0.0,0.0,0.0,7.5,0.0,0.0
31124,0.0,0.0,70.5,0.0,11.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
31125,0.0,0.0,96.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7
31139,0.0,0.0,98.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
31145,0.0,0.0,88.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
31150,0.0,0.0,80.5,0.0,9.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0
31155,0.0,1.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
31162,0.0,0.0,88.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,4.5,0.0
31168,0.0,0.0,82.5,0.0,16.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31175,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,10.5,0.0
31176,0.0,0.0,90.5,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31177,0.0,0.0,77.5,0.0,20.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0
31179,0.0,0.0,84.5,0.0,9.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0
31185,0.0,0.0,69.0,6.5,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
31191,0.0,0.0,97.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0
31192,0.0,0.0,67.5,6.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
31200,0.0,0.0,85.0,0.0,0.0,0.0,3.5,0.0,11.5,0.0,0.0,0.0
31204,0.0,0.0,96.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
31212,0.0,0.0,74.5,0.0,0.0,5.0,0.0,0.0,0.0,20.5,0.0,0.0
31217,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,13.5,4.0,0.0,0.0
31224,0.0,0.0,75.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
31226,0.0,0.0,83.5,0.0,0.0,0.0,7.0,0.0,9.5,0.0,0.0,0.0
31232,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,4.0,0.0
31233,0.0,0.0,86.3,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.2
31234,0.6,0.0,85.4,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31237,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.4
31249,0.0,0.0,88.0,0.0,0.0,7.5,4.5,0.0,0.0,0.0,0.0,0.0
31255,0.0,0.0,90.5,0.0,0.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0
31257,0.0,0.0,84.3,0.0,15.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
31267,0.0,1.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0
31272,0.0,0.0,91.5,0.0,0.0,5.0,0.0,0.0,0.0,3.5,0.0,0.0
31274,0.0,0.0,84.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,8.0,0.0
31277,0.0,0.0,82.0,0.0,0.0,0.0,5.5,0.0,12.5,0.0,0.0,0.0
31279,0.0,0.0,87.3,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2
31281,0.0,0.0,85.5,0.0,9.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0
31284,0.0,0.0,90.5,0.0,0.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0
31287,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,0.0
31289,0.4,0.0,94.6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31291,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0
31297,0.0,0.0,94.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
31307,0.0,0.0,92.0,0.0,0.0,5.5,0.0,0.0,0.0,2.5,0.0,0.0
31321,0.0,0.0,84.5,0.0,12.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0
31323,0.0,0.0,64.0,0.0,14.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
31327,0.0,0.0,82.4,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
31330,0.0,0.0,73.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0
31336,0.0,0.0,95.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
31339,0.0,0.0,93.0,2.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
31348,0.0,0.0,77.5,0.0,18.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0
31351,0.0,0.0,80.5,9.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
31358,0.0,0.0,87.5,8.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
31370,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,10.5,18.5,0.0,0.0
31371,0.0,0.0,86.5,4.5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
31373,0.0,0.0,82.0,7.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
31381,0.0,3.5,89.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
31391,0.0,0.0,89.9,0.0,9.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0
31393,0.0,0.0,62.0,0.0,12.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
31401,0.0,0.0,92.8,0.0,0.0,0.0,0.0,0.7,6.5,0.0,0.0,0.0
31410,0.0,0.0,76.5,0.0,12.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0
31418,0.0,0.0,93.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
31422,0.0,0.0,92.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
31428,0.0,0.0,84.5,0.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
31430,0.0,0.0,80.5,0.0,11.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
31437,0.0,0.0,91.9,0.0,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0
31457,0.0,3.5,95.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31460,0.0,0.0,94.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
31461,0.0,0.0,84.5,8.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
31463,0.0,0.0,81.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
31464,0.0,0.0,95.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31467,0.0,1.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
31489,0.7,0.0,72.8,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
31493,0.0,0.0,80.8,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7
31494,0.0,0.0,85.0,6.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0
31496,0.0,0.0,85.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,9.5,0.0
31498,0.0,0.0,75.5,0.0,20.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
31499,0.0,0.0,83.7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.3
31502,0.0,0.0,75.5,0.0,18.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0
31505,0.0,0.0,91.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
31509,0.6,0.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
31514,0.0,0.0,82.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
31523,0.0,0.0,88.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0
31525,0.0,0.0,86.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
31531,0.0,0.0,94.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
31533,0.0,0.0,87.5,0.0,0.0,2.0,0.0,0.0,10.5,0.0,0.0,0.0
31540,0.0,0.0,78.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
31545,0.0,0.0,76.5,0.0,19.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0
31553,0.0,0.0,84.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
31566,0.0,0.0,86.3,0.0,0.0,0.0,0.0,0.2,0.0,13.5,0.0,0.0
31571,0.0,0.0,77.0,0.0,0.0,0.0,8.5,0.0,14.5,0.0,0.0,0.0
31578,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,0.0
31582,0.0,0.0,67.0,7.5,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0
31591,0.0,0.0,91.5,0.0,3.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
31596,0.0,0.0,90.5,0.0,2.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0
31599,0.0,0.0,80.0,0.0,18.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
31610,0.0,0.0,80.0,0.0,9.5,0.0,10.5,0.0,0.0,0.0,0.0,0.0
31617,0.0,0.0,68.5,0.0,0.0,0.0,5.5,0.0,0.0,26.0,0.0,0.0
31620,0.0,0.0,67.5,9.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0
31622,0.0,0.0,85.0,0.5,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
31626,0.0,0.0,87.5,0.0,0.0,0.0,8.5,0.0,4.0,0.0,0.0,0.0
31627,0.0,0.0,91.0,2.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
31637,0.0,0.0,86.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0
31641,0.0,0.0,86.5,5.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
