,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
23031,0.0,0.0,0.935410542706957,0.0605118121166078,0.0,0.0,0.0,0.0,0.0,0.0,0.0040776451764353,0.0,10.07,2.787267003962265,2.3869491111827843,True
23066,0.0,0.0,0.8589344475523608,0.0,0.1321545619278624,0.0089109905197766,0.0,0.0,0.0,0.0,0.0,0.0,8.88,2.788738717879719,2.3688101122330942,True
23069,0.0,0.0,0.9507863465159748,0.0,0.0049087596332006,0.0,0.0,0.0,0.0443048938508244,0.0,0.0,0.0,8.835,2.802168867415773,2.422645284799409,True
23085,0.0,0.0,0.8164254316960845,0.0,0.1774019886761991,0.0,0.0,0.0,0.0,0.0,0.0061725796277161,0.0,11.900000000000002,2.7895315319588905,2.342851971380368,True
23090,0.0,0.0,0.8768164672885013,0.0,0.1149613116961068,0.0,0.0,0.0,0.0,0.0,0.0082222210153919,0.0,7.380000000000001,2.787555753620638,2.3780441350823978,True
23092,0.0,0.0,0.8650103270458808,0.0,0.124309962938513,0.0,0.0106797100156061,0.0,0.0,0.0,0.0,0.0,8.370000000000001,2.795025843608697,2.3807227900879555,True
23118,0.0102561258806455,0.0,0.9066480700119428,0.0830958041074115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.786737293328151,2.363946902727399,True
23121,0.0,0.0,0.9211384374663666,0.0,0.0531893615291514,0.0,0.0,0.0,0.0256722010044818,0.0,0.0,0.0,8.685,2.797806351297161,2.40393942743256,True
23124,0.0,0.0,0.875804953999026,0.0,0.1233933827474527,0.0,0.0,0.0,0.0,0.0,0.0,0.0008016632535212,8.785,2.792134689532958,2.3761161446335106,True
23130,0.0,0.0,0.8999962645930807,0.0,0.0,0.0,0.0,0.0,0.0776023644982118,0.0,0.0224013709087073,0.0,12.35,2.799827950457297,2.4015119751485474,True
23141,0.0,0.0,0.8294195904853738,0.0,0.1353368405815441,0.0352435689330819,0.0,0.0,0.0,0.0,0.0,0.0,7.715,2.7792013935170807,2.360476155139141,True
23142,0.0,0.0,0.94642761495639,0.0509786715484141,0.0,0.0,0.0,0.0,0.0,0.0025937134951958,0.0,0.0,8.940000000000001,2.7902406920829828,2.3975420118591977,True
23145,0.0,0.0,0.9415100388788188,0.0,0.0,0.0,0.0,0.0,0.047765620544965,0.0,0.010724340576216,0.0,8.175,2.797602773736634,2.4200645622352,True
23162,0.0,0.0,0.8282240544846092,0.0,0.171248690487419,0.0,0.0,0.0005272550279717,0.0,0.0,0.0,0.0,12.148,2.792745360791682,2.348334282334245,True
23170,0.0,0.0,0.8736791591502434,0.0,0.0,0.0,0.0,0.0,0.0195576490277597,0.1067631918219969,0.0,0.0,8.68,2.828329064457576,2.435039429160603,True
23187,0.0,0.0,0.9349371294449372,0.0097253538353756,0.0,0.0,0.0,0.0,0.0553375167196872,0.0,0.0,0.0,12.1,2.8050001631722856,2.410682099007753,True
23188,0.0154089976002011,0.0,0.8146873089438496,0.0,0.1699036934559494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,2.7890198949513936,2.34549935385558,True
23219,0.0,0.0224330086864649,0.9317204081184224,0.0,0.0,0.0,0.0,0.0,0.0,0.0458465831951128,0.0,0.0,9.63,2.8010484059998717,2.4127895417479173,True
23257,0.0,0.0,0.8517943922413282,0.0,0.1216948590896982,0.0265107486689733,0.0,0.0,0.0,0.0,0.0,0.0,7.210000000000001,2.782175510370839,2.370477301102188,True
23268,0.0,0.0,0.8627153260426976,0.0092889724112124,0.12799570154609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.645,2.7918177568266684,2.3644014573445338,True
23277,0.0,0.0143485944108437,0.8649039665838183,0.0,0.0,0.0,0.0,0.0,0.0,0.120747439005338,0.0,0.0,10.23,2.8253165040295425,2.4230155863636504,True
23293,0.0071184422195918,0.0,0.9460005508071117,0.0,0.0,0.0,0.0,0.0,0.0468810069732966,0.0,0.0,0.0,7.4,2.801168391635424,2.4224575753827398,True
23297,0.0,0.0,0.7658062775498223,0.0,0.1998833591114368,0.0,0.0,0.0,0.0,0.0,0.0343103633387408,0.0,10.76,2.7756028961739303,2.320161372432381,True
23298,0.0,0.0,0.8950861236814379,0.0,0.0,0.0,0.0,0.0,0.0617847951868082,0.0,0.0431290811317537,0.0,7.865,2.7850008049522,2.402006798386493,True
23348,0.0,0.0,0.9359731895286164,0.0,0.0,0.0,0.0,0.0,0.0637451298591825,0.0,0.0,0.0002816806122011,12.025,2.807502135388276,2.4160435280598622,True
23368,0.0,0.0,0.917367960148006,0.0746536850448837,0.0,0.0,0.0079783548071103,0.0,0.0,0.0,0.0,0.0,12.545,2.791540402487411,2.3785460379825705,True
23381,0.0,0.0,0.957592950295725,0.0371179173716241,0.0,0.0,0.0052891323326508,0.0,0.0,0.0,0.0,0.0,6.23,2.7911572860793763,2.413608545512897,True
23392,0.0,0.0,0.901399919545556,0.0370869181160795,0.0615131623383645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.755,2.790514741335799,2.37569270800096,True
23429,0.0,0.0,0.8422492781948008,0.0,0.1367867031523401,0.0,0.0,0.0,0.0,0.0,0.020964018652859,0.0,7.73,2.7814230430902853,2.3610731312148623,True
23436,0.0,0.0,0.8826687826460894,0.0557195036351196,0.061611713718791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.955000000000002,2.790311261165796,2.3575810655892644,True
23481,0.0,0.0227212880367599,0.9171853977120982,0.0,0.0,0.0,0.0,0.0,0.0,0.0600933142511419,0.0,0.0,10.33,2.8054105750664933,2.412035790053893,True
23522,0.0,0.0134592521863606,0.9421504648471491,0.0,0.0,0.0,0.0,0.0,0.0443902829664903,0.0,0.0,0.0,12.85,2.800247711195948,2.405533547746845,True
23526,0.0,0.0,0.8880426639517112,0.0,0.109543795183409,0.0,0.0,0.0,0.0,0.0,0.0,0.0024135408648797,7.93,2.7924975503939184,2.3842150552021897,True
23527,0.0,0.0182100405588464,0.9188510387977024,0.0,0.0,0.0,0.0,0.0,0.0,0.0629389206434511,0.0,0.0,9.02,2.8069169308411466,2.4186379648792258,True
23532,0.0,0.0,0.91144185773689,0.064900001196446,0.0236581410666641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.875000000000002,2.789640972102839,2.370508467727312,True
23577,0.0,0.0129789302720221,0.873196192645637,0.0,0.1138248770823408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,2.7899033018484243,2.362367836735605,True
23585,0.0,0.0,0.9008133755157725,0.0,0.0951053695474198,0.0,0.0,0.0,0.0,0.0,0.0040812549368079,0.0,6.37,2.78935738429025,2.390898217047161,True
23605,0.0,0.0,0.8662242271655138,0.0,0.0,0.0,0.0,0.0002932919780538,0.0,0.1334824808564322,0.0,0.0,6.484,2.831344339397285,2.443819918448532,True
23649,0.0,0.0,0.93897506150437,0.0422809774478123,0.0,0.0,0.0187439610478177,0.0,0.0,0.0,0.0,0.0,6.605,2.7950831217182284,2.4151580418833576,True
23653,0.0136446896255977,0.0,0.9126551972628336,0.0737001131115687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.7860646648315117,2.3722143520573677,True
23669,0.0,0.0,0.8959373389253449,0.0,0.0,0.0,0.0,0.0,0.0219366976549465,0.0821259634197085,0.0,0.0,8.06,2.82136564115649,2.434449867781043,True
23678,0.0,0.0,0.8115727457608137,0.0,0.1822527728057051,0.0,0.0,0.0,0.0,0.0,0.0061744814334811,0.0,12.235,2.78960332950531,2.340062110579302,True
23689,0.0,0.0,0.935641107195393,0.0,0.0,0.0,0.0,0.0,0.0637950900463608,0.0,0.0,0.0005638027582462,12.05,2.807615645759076,2.416042945669161,True
23690,0.0,0.0,0.8243627689899131,0.0093116583916649,0.1663255726184218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.325,2.792392455346968,2.342339798762884,True
23698,0.0,0.0,0.9047924647091214,0.0,0.0946744642914823,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330709993961,6.75,2.7916088240981582,2.392606960996347,True
23722,0.0153949949565925,0.0,0.8290014831650981,0.0,0.1556035218783094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455000000000002,2.7888085989831155,2.3537254111656942,True
23730,0.0,0.0,0.9393046650337772,0.0,0.0,0.0,0.0,0.0,0.0584415612833226,0.0,0.0,0.0022537736829002,11.2,2.8067523821140936,2.4187867182056686,True
23739,0.0,0.0,0.9197625310804168,0.0,0.0439445654798108,0.0,0.0,0.0,0.0362929034397722,0.0,0.0,0.0,10.015,2.800567131121255,2.4040935237773797,True
23743,0.0,0.0,0.9578316657801548,0.0416365827391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005317514807451,7.25,2.789730237614054,2.4066988184501947,True
23745,0.0,0.0,0.8491214045630949,0.0,0.0365036772443185,0.0,0.0,0.0,0.0,0.1143749181925864,0.0,0.0,7.945,2.825889404880174,2.4233797624660878,True
23752,0.0,0.0,0.9470115780461426,0.051118889913551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018695320403064,8.975000000000001,2.79009950655322,2.3976228363651546,True
23766,0.0,0.0,0.8872719847542949,0.0464098725407131,0.0663181427049917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,2.7904842635426266,2.3638959014526786,True
23775,0.0,0.0,0.8117817400015418,0.0,0.1775023454099841,0.0,0.0107159145884741,0.0,0.0,0.0,0.0,0.0,12.055,2.7958344458993385,2.3501548017938463,True
23798,0.0,0.0,0.9445992188963436,0.0420768695708397,0.0,0.0,0.0133239115328165,0.0,0.0,0.0,0.0,0.0,6.775,2.793481032248435,2.4127162583023383,True
23804,0.0,0.0,0.926317180273348,0.0,0.0,0.0,0.0,0.0,0.0671680145729733,0.0,0.0065148051536788,0.0,12.005,2.805033861765507,2.4120957075292084,True
23812,0.0,0.0,0.8856162042263008,0.0824995288569479,0.0,0.0,0.0,0.0,0.0,0.0,0.0318842669167511,0.0,11.125000000000002,2.772927181855781,2.355994115917505,True
23847,0.0,0.0,0.9086020341471802,0.0,0.0,0.0,0.0371131386523716,0.0,0.0542848272004481,0.0,0.0,0.0,8.895,2.8158052468668244,2.438691672504288,True
23866,0.0161685434404203,0.0,0.9233592692047264,0.0,0.0,0.0,0.0,0.0,0.0604721873548533,0.0,0.0,0.0,7.9,2.802806310700019,2.413616886715757,True
23892,0.0,0.0,0.8446337077734232,0.0,0.1464471888185751,0.0089191034080018,0.0,0.0,0.0,0.0,0.0,0.0,9.885,2.7889501541917663,2.360589847887544,True
23896,0.0,0.0,0.7646338539397001,0.0,0.1658027169051906,0.0695634291551093,0.0,0.0,0.0,0.0,0.0,0.0,8.06,2.7671659525411183,2.334481270778204,True
23901,0.0,0.0,0.8987966862995793,0.0,0.0,0.0,0.0,0.0,0.0136703253037983,0.0875329883966222,0.0,0.0,6.840000000000001,2.820779692222493,2.4383429631692315,True
23909,0.0,0.0,0.857553484111944,0.0,0.0,0.0,0.0,0.0,0.0283318868643549,0.1141146290237009,0.0,0.0,10.46,2.8329960254822923,2.430606066516378,True
23935,0.0,0.0,0.8695884498548747,0.0,0.1285643212515472,0.0,0.0,0.0018472288935779,0.0,0.0,0.0,0.0,9.353,2.7925472864981216,2.3723828044452686,True
23941,0.0,0.0,0.801636348949302,0.0,0.1962080167860389,0.0,0.0,0.0,0.0,0.0,0.0,0.0021556342646591,13.935,2.7937062147814804,2.3343614636262595,True
23947,0.0,0.0,0.8612937491321812,0.0,0.0052895665132575,0.0,0.0,0.0,0.0,0.1334166843545612,0.0,0.0,6.775,2.8313050989632584,2.440889915514722,True
23981,0.0,0.0,0.951429209791782,0.0,0.0,0.0,0.0,0.0013686553640537,0.0472021348441642,0.0,0.0,0.0,9.22,2.8033446823594157,2.423546516704216,True
23989,0.0,0.0,0.9227859450879758,0.0474585226297232,0.0,0.0,0.0297555322823007,0.0,0.0,0.0,0.0,0.0,7.065,2.7982855938066336,2.415503635793278,True
24056,0.0,0.0,0.8226200169534912,0.0,0.1763235679267425,0.0,0.0,0.0010564151197662,0.0,0.0,0.0,0.0,12.571000000000002,2.7929987525840225,2.3452177927722104,True
24062,0.008961800749757,0.0,0.9359518453659752,0.0,0.0,0.0,0.0,0.0,0.0550863538842676,0.0,0.0,0.0,8.5,2.8029863222387106,2.418014467227056,True
24068,0.0103039091039798,0.0,0.805073935630789,0.0,0.184622155265231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.665,2.790409737144167,2.338297195173809,True
24083,0.0,0.0,0.7408107674954258,0.0,0.2134008904822271,0.0,0.0,0.0,0.0,0.0,0.0457883420223469,0.0,10.605,2.769986323951904,2.308405933290965,True
24084,0.0,0.0,0.8954467198391179,0.0857694107298719,0.0,0.0,0.0,0.0,0.0,0.0,0.0187838694310101,0.0,12.915,2.7795331146804494,2.357371438310194,True
24187,0.0,0.0,0.8408730925951654,0.015691204023199,0.0,0.0,0.0,0.0,0.0,0.1434357033816355,0.0,0.0,9.260000000000002,2.834149029100671,2.4284962021237426,True
24189,0.0,0.0,0.860464288932007,0.0,0.0,0.0,0.0,0.0,0.0141205137401293,0.1254151973278636,0.0,0.0,8.52,2.8326081962253653,2.437252880783756,True
24197,0.0,0.0345245787827635,0.946551693231258,0.0,0.0189237279859784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,2.785484939468985,2.3850915289671373,True
24221,0.0,0.0219866745356866,0.9542245226851414,0.0,0.0,0.0,0.0,0.0,0.0,0.023788802779172,0.0,0.0,8.51,2.794294592298304,2.4139565525723343,True
24236,0.0,0.0,0.8626486301399695,0.0,0.1157966818816635,0.0,0.0215546879783671,0.0,0.0,0.0,0.0,0.0,7.360000000000001,2.798117137869822,2.390914040963509,True
24245,0.0,0.0,0.8549810161452701,0.0,0.1346971013877139,0.0,0.0,0.0,0.0,0.0,0.0103218824670158,0.0,8.555000000000001,2.7867872621100385,2.365967473486009,True
24248,0.0,0.0,0.9504925297169696,0.0,0.0,0.0,0.0,0.0021949688208565,0.0473125014621736,0.0,0.0,0.0,9.352,2.80365162745416,2.423183010981562,True
24265,0.0,0.0,0.8573973857271073,0.0,0.1423396657939662,0.0,0.0,0.0002629484789264,0.0,0.0,0.0,0.0,10.094,2.7922231827273496,2.365056086488872,True
24284,0.0,0.0350813158103572,0.9464674908194546,0.0,0.0,0.0,0.0,0.0,0.0,0.0184511933701884,0.0,0.0,12.58,2.790825115853749,2.394725437784778,True
24315,0.0,0.0398993019035701,0.9413307838953946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187699142010351,0.0,11.565,2.7749376505354784,2.381515671558764,True
24331,0.0,0.0,0.8041334673279206,0.0,0.1953300355853115,0.0,0.0,0.0,0.0,0.0,0.0,0.0005364970867677,13.785000000000002,2.793119870502495,2.3347302952937343,True
24369,0.0,0.0,0.7951307119159995,0.0,0.1615425779918578,0.0,0.0,0.0,0.0,0.0,0.0433267100921427,0.0,7.42,2.770456496653162,2.3390786492527087,True
24383,0.0,0.0,0.8600918699383856,0.0,0.12216588952471,0.0177422405369043,0.0,0.0,0.0,0.0,0.0,0.0,7.710000000000001,2.7853743127874373,2.3723722801106764,True
24423,0.0,0.0,0.8037290164400669,0.0,0.1954782962257983,0.0,0.0,0.0007926873341347,0.0,0.0,0.0,0.0,13.867,2.793197724700322,2.3343027219198653,True
24424,0.0,0.0,0.8426390406817438,0.0,0.1568341872130655,0.0,0.0,0.0005267721051908,0.0,0.0,0.0,0.0,11.143,2.792528981463435,2.356622802813041,True
24438,0.0,0.0092336569597088,0.9102873986527744,0.0,0.0,0.0,0.0,0.0,0.0,0.0804789443875166,0.0,0.0,6.960000000000001,2.813584515498343,2.4315016392926374,True
24444,0.0142695712760977,0.0,0.9335208261588676,0.0,0.0,0.0,0.0,0.0,0.0522096025650347,0.0,0.0,0.0,6.8,2.800985489678028,2.418101549048197,True
24457,0.0,0.0,0.8610842510006527,0.0,0.1378619148309075,0.0,0.0,0.0010538341684397,0.0,0.0,0.0,0.0,9.891,2.7924209631688908,2.367334211159063,True
24481,0.0,0.0,0.8394169237784769,0.0,0.1529691921170171,0.0,0.0,0.0,0.007613884104506,0.0,0.0,0.0,12.22,2.794373128242285,2.355342366857925,True
24516,0.0,0.0312152679212714,0.9312582722792884,0.0,0.0,0.0,0.0,0.0,0.0,0.0375264597994403,0.0,0.0,12.11,2.7972567538369706,2.400000725436974,True
24520,0.0,0.0,0.9183619078251664,0.0,0.071513290884597,0.0,0.0,0.0,0.0101248012902362,0.0,0.0,0.0,7.025,2.793836770115503,2.4009592043143013,True
24540,0.0,0.0089661303503171,0.9466767547980476,0.0,0.0,0.0,0.0,0.0,0.0443571148516353,0.0,0.0,0.0,11.4,2.8008632002358027,2.412190501524337,True
24559,0.0,0.0,0.9300049516784382,0.0380512578078585,0.0,0.0,0.0,0.0,0.0,0.0319437905137033,0.0,0.0,8.08,2.799452067432848,2.40939362400237,True
24578,0.0,0.0,0.8544941305725579,0.0,0.1223955033154534,0.0,0.0,0.0,0.0,0.0,0.0231103661119885,0.0,6.56,2.7801189769309533,2.368603288552754,True
24588,0.0,0.0,0.8263343853948495,0.0,0.1629595983126827,0.0,0.0107060162924677,0.0,0.0,0.0,0.0,0.0,11.05,2.795613374797261,2.3585120609046397,True
24589,0.0,0.0140819442630091,0.887165136270465,0.0,0.0,0.0,0.0,0.0,0.0,0.0987529194665258,0.0,0.0,9.25,2.8185572618625985,2.423915569231542,True
24594,0.0,0.0,0.7489641652639613,0.0,0.2075822970976855,0.0,0.0,0.0,0.0,0.0,0.0434535376383533,0.0,10.435,2.7710827908738205,2.3125618016083225,True
24606,0.0,0.0,0.7797718357450956,0.0,0.1768592606542893,0.0,0.0,0.0,0.0,0.0,0.0433689036006152,0.0,8.425,2.770664854784303,2.3302569155743704,True
24704,0.0,0.0,0.8404074017886061,0.0,0.1569841979925554,0.0,0.0,0.0,0.0,0.0026084002188385,0.0,0.0,11.195000000000002,2.7931607586375096,2.356674092949248,True
24718,0.0,0.0302056402515215,0.9414119307702082,0.0,0.0283824289782702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,2.7862271524397126,2.3860361670457464,True
24728,0.0,0.0,0.8538923892397632,0.0,0.1385007345978494,0.0,0.0,0.0,0.0076068761623873,0.0,0.0,0.0,11.215,2.7941541882113,2.3636651357913165,True
24731,0.0,0.0,0.8600201521735854,0.0,0.0,0.0,0.0029688765410369,0.0,0.0,0.1370109712853775,0.0,0.0,6.495000000000001,2.833215177583329,2.445294590535921,True
24732,0.0,0.0,0.928825941202434,0.0566895855493391,0.0,0.0,0.0,0.0,0.0,0.0,0.0144844732482268,0.0,8.445000000000002,2.782032786622106,2.387041679385556,True
24752,0.0,0.0,0.8180228567161214,0.0,0.1766450632871644,0.0,0.0053320799967141,0.0,0.0,0.0,0.0,0.0,12.225,2.794227971628335,2.3480258115682804,True
24779,0.0,0.0,0.7756503689144528,0.0,0.1717624764377522,0.052587154647795,0.0,0.0,0.0,0.0,0.0,0.0,9.395,2.7734347128547694,2.3352475488502877,True
24781,0.0,0.0,0.9400893527139338,0.0558346387021803,0.0,0.0,0.0,0.0,0.0,0.0,0.0040760085838859,0.0,9.27,2.7873192826222457,2.39148186011898,True
24792,0.0,0.0,0.8841694029918862,0.0,0.0,0.0,0.0,0.0,0.0499346595373131,0.0658959374708006,0.0,0.0,12.22,2.823994006732164,2.4212161489030373,True
24794,0.0,0.0,0.9369299300599544,0.0,0.0049738658101902,0.0,0.0,0.0,0.0580962041298555,0.0,0.0,0.0,11.335,2.805934871714604,2.415905271952031,True
24801,0.0,0.0,0.9513359170250708,0.0282513024204337,0.0,0.0,0.0,0.0,0.0204127805544953,0.0,0.0,0.0,8.8,2.7952619247647523,2.409703876605114,True
24811,0.0,0.0,0.8913531304118916,0.0,0.0,0.0462365860253229,0.0,0.0,0.0624102835627854,0.0,0.0,0.0,9.5,2.7902078900994227,2.405248165440231,True
24817,0.0,0.0048539075548212,0.8550992662428718,0.0,0.0,0.0,0.0,0.0,0.0,0.140046826202307,0.0,0.0,8.17,2.832599776146393,2.436604847631321,True
24818,0.0,0.0,0.8787184234873024,0.0,0.1186316881252228,0.0,0.0026498883874748,0.0,0.0,0.0,0.0,0.0,8.29,2.7925638422845718,2.380077274972697,True
24851,0.0,0.0,0.9426748316301692,0.0557484196597415,0.0,0.0,0.0,0.0015767487100891,0.0,0.0,0.0,0.0,9.864,2.789914978201623,2.3923885005834267,True
24871,0.0,0.0,0.896581748566319,0.0,0.0,0.0,0.0,0.0,0.0439049515780511,0.0595132998556297,0.0,0.0,10.94,2.8203756614361977,2.4242933876363875,True
24887,0.0,0.0143875138813756,0.8616547917955691,0.0,0.0,0.0,0.0,0.0,0.0,0.1239576943230551,0.0,0.0,10.37,2.826303063116313,2.422884227513897,True
24910,0.0,0.0,0.9499180235461986,0.0374111262635882,0.0,0.0,0.0,0.0,0.0126708501902132,0.0,0.0,0.0,8.9,2.793047619713029,2.4045905854581395,True
24917,0.0,0.0047368717622484,0.8842187011937735,0.0,0.0,0.0,0.0,0.0,0.0,0.111044427043978,0.0,0.0,6.910000000000001,2.823654302781637,2.4374448817133856,True
24918,0.0,0.0,0.8807862010034736,0.0,0.0205619754061717,0.0,0.0,0.0,0.0,0.0986518235903546,0.0,0.0,6.24,2.820791843120512,2.4329078721988733,True
24926,0.0,0.0,0.8483866510323441,0.0,0.0,0.0,0.0,0.0011924270187702,0.0,0.1504209219488856,0.0,0.0,7.316000000000001,2.836879527933493,2.4430931586631366,True
24930,0.0,0.0141571133254283,0.8808896803320815,0.0,0.0,0.0,0.0,0.0,0.0,0.1049532063424901,0.0,0.0,9.53,2.8204627020075947,2.42366186275914,True
24942,0.0,0.0,0.8548170010781416,0.0,0.129861573881768,0.0,0.0,0.0,0.0153214250400903,0.0,0.0,0.0,12.045,2.796130672644172,2.3648833824485,True
24953,0.0,0.0,0.9001977729968543,0.0,0.0,0.0371391149655674,0.0,0.0,0.0626631120375783,0.0,0.0,0.0,10.0,2.7935883917387927,2.4073723661532416,True
24958,0.0,0.0,0.892425791651913,0.0579923505912248,0.0,0.0,0.0495818577568621,0.0,0.0,0.0,0.0,0.0,8.070000000000002,2.804038314039528,2.414951777004695,True
24963,0.0,0.0,0.8675145559510679,0.0,0.1109374349089572,0.0,0.0215480091399749,0.0,0.0,0.0,0.0,0.0,7.025,2.798042272229067,2.393704855378518,True
24967,0.0017192363631177,0.0,0.8513659044830357,0.0,0.1469148591538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.985,2.7918100177601537,2.362099304604848,True
24970,0.0,0.0,0.9519807308803828,0.0464186432335685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016006258860485,8.15,2.790056016488092,2.4021547872811,True
24987,0.0,0.0,0.9190657509075668,0.0747918480744885,0.0,0.0,0.0,0.0,0.0,0.0,0.0061424010179446,0.0,12.305,2.786063092355083,2.3723952860625936,True
25032,0.0,0.0,0.8429477929163565,0.0,0.1488122371026044,0.0,0.0,0.0,0.0,0.0,0.008239969981039,0.0,9.725,2.788054518776152,2.358573694082582,True
25045,0.0,0.0,0.9150583371097823,0.0046285362422673,0.0803131266479501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.495,2.7911537830010538,2.396334900558672,True
25050,0.0,0.0,0.901842844604308,0.0,0.0770368287690357,0.0,0.0,0.0,0.0,0.021120326626656,0.0,0.0,6.48,2.7976817333591724,2.4022180559453914,True
25060,0.0,0.0129552475386912,0.9018318673608162,0.0,0.0852128851004925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,2.78947741386863,2.378854735205031,True
25083,0.0,0.0,0.892041847466408,0.0463957539461689,0.061562398587423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.355,2.790413082685404,2.3666441352383942,True
25089,0.0,0.0,0.8695679868365369,0.0,0.1127004770155227,0.0177315361479404,0.0,0.0,0.0,0.0,0.0,0.0,7.040000000000001,2.785236227997383,2.3778175362875333,True
25098,0.0,0.0,0.917036590845995,0.0,0.0,0.0,0.0,0.0,0.0653551559503092,0.0,0.0176082532036957,0.0,10.68,2.798914573200161,2.4091273303464678,True
25148,0.0,0.0,0.8133788610358548,0.0,0.1858289369068454,0.0,0.0,0.0007922020572997,0.0,0.0,0.0,0.0,13.197,2.7930528217427977,2.339851285507076,True
25178,0.0,0.0,0.8448271299202548,0.0,0.1363636121701499,0.0,0.0,0.0,0.0,0.0,0.0188092579095954,0.0,7.895,2.7825091604223875,2.362064110507535,True
25216,0.0,0.0,0.8612448628870977,0.0,0.0,0.0,0.0624351916918325,0.0,0.0763199454210698,0.0,0.0,0.0,11.715,2.8293161618407345,2.4403144448792826,True
25218,0.0,0.0,0.905271704432622,0.0,0.0,0.0,0.0,0.0,0.024485253117819,0.0702430424495589,0.0,0.0,8.0,2.8183895742180782,2.4334845770084,True
25226,0.0068443617980013,0.0,0.9145965586899504,0.0785590795120482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.000000000000002,2.7875684912736256,2.3691856945887197,True
25228,0.0,0.0,0.9439581881086592,0.0277339950394284,0.0283078168519124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8100000000000005,2.7901195433073447,2.4038487641169444,True
25240,0.0,0.022041492588706,0.9514606030000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0264979044112605,0.0,0.0,8.65,2.7951240849932493,2.413813222152433,True
25246,0.0,0.0,0.8360409048665215,0.0105431634870874,0.0,0.0,0.0,0.0,0.0,0.1534159316463909,0.0,0.0,8.88,2.8372895480803764,2.433255108153145,True
25284,0.0,0.0,0.8898896363621771,0.0,0.0,0.0,0.0522047326836371,0.0,0.0579056309541858,0.0,0.0,0.0,8.97,2.8212608381248496,2.4442815681731966,True
25334,0.0,0.0,0.8595661148479419,0.0,0.1377807616693687,0.0,0.0026531234826894,0.0,0.0,0.0,0.0,0.0,9.63,2.7928520359759164,2.3690681331761825,True
25341,0.0,0.0,0.929111367333892,0.0334486856467686,0.0,0.0,0.0,0.0,0.0,0.0374399470193396,0.0,0.0,7.56,2.8012010080868626,2.4137271048268367,True
25365,0.0,0.0,0.8731430875318683,0.0,0.0,0.0,0.0,0.0,0.0,0.1244787757928518,0.0,0.0023781366752798,6.220000000000001,2.82930580210304,2.444336751637488,True
25367,0.0085640206674028,0.0,0.8592351514806813,0.0,0.1322008278519157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.380000000000001,2.7900218516849438,2.3688692108803,True
25373,0.0,0.0,0.895757090580508,0.0296272476888944,0.0,0.0,0.0,0.0,0.0,0.0746156617305975,0.0,0.0,8.580000000000002,2.8127303397501766,2.416575036769658,True
25391,0.0,0.0,0.8529519584727535,0.0,0.0,0.0,0.0,0.0,0.0,0.1443259001628147,0.0,0.0027221413644316,7.085,2.8355603411933186,2.443909164170868,True
25407,0.0,0.0,0.9337003670607932,0.037991392852658,0.0,0.0,0.0,0.0,0.0283082400865488,0.0,0.0,0.0,11.9,2.7973102442222486,2.3964285356437114,True
25411,0.0,0.0,0.911925845878696,0.0,0.0,0.0,0.0,0.0,0.0433272830240706,0.0447468710972334,0.0,0.0,10.24,2.8156551314346165,2.424913762415066,True
25450,0.0,0.0,0.8314731322161482,0.0,0.1669408364355304,0.0,0.0,0.0015860313483212,0.0,0.0,0.0,0.0,11.989,2.793035433048221,2.350414257293949,True
25454,0.0,0.0,0.9352475291497058,0.0,0.0,0.0,0.0,0.0,0.0291606914263997,0.0355917794238945,0.0,0.0,7.32,2.808958728601391,2.432009293040021,True
25463,0.003439170309044,0.0,0.8353957136568836,0.0,0.1611651160340723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,2.7916299067397405,2.3534805832140746,True
